t
t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits
65.812675 0.197940 -0.131895 5.667955 0.200635 0.134052 -0.398872
65.844917 0.204545 -0.127478 5.655152 0.199339 0.133414 -0.375022
65.877159 0.211107 -0.123082 5.643185 0.197969 0.132726 -0.352179
65.910378 0.217819 -0.118578 5.631597 0.196500 0.131981 -0.327753
65.942612 0.224287 -0.114230 5.621342 0.195185 0.131335 -0.291770
65.974854 0.230712 -0.109903 5.612352 0.193833 0.130656 -0.255523
66.008072 0.237284 -0.105469 5.604295 0.192414 0.129940 -0.217319
66.040314 0.243616 -0.101189 5.597733 0.190962 0.129205 -0.183091
66.072556 0.249898 -0.096933 5.592239 0.189461 0.128458 -0.148891
66.105774 0.256318 -0.092575 5.587781 0.187829 0.127649 -0.116115
66.138016 0.262495 -0.088372 5.584474 0.186203 0.126856 -0.083304
66.170258 0.268617 -0.084196 5.582283 0.184514 0.126034 -0.052312
66.203476 0.274866 -0.079921 5.581043 0.182740 0.125183 -0.019777
66.235718 0.280872 -0.075800 5.580914 0.180943 0.124323 0.009024
66.267960 0.286816 -0.071710 5.581512 0.178955 0.123330 0.023968
66.301170 0.292869 -0.067531 5.582544 0.176841 0.122270 0.037935
66.334389 0.298850 -0.063389 5.584063 0.174646 0.121155 0.048903
66.365654 0.304410 -0.059526 5.585788 0.172552 0.120082 0.060259
66.398872 0.310243 -0.055460 5.588055 0.170290 0.118898 0.070728
66.431114 0.315829 -0.051554 5.590379 0.167968 0.117623 0.067409
66.464333 0.321503 -0.047574 5.592563 0.165564 0.116285 0.062941
66.496574 0.326933 -0.043755 5.594575 0.163208 0.114971 0.057057
66.530769 0.332605 -0.039752 5.596454 0.160711 0.113589 0.052349
66.564964 0.338191 -0.035797 5.598204 0.158193 0.112201 0.045435
66.598183 0.343532 -0.032002 5.599626 0.155753 0.110870 0.040444
66.629448 0.348483 -0.028471 5.600854 0.153439 0.109610 0.034530
66.662666 0.353660 -0.024766 5.601718 0.150872 0.108176 0.014172
66.694908 0.358601 -0.021216 5.601821 0.148375 0.106779 -0.005373
66.727142 0.363461 -0.017712 5.601497 0.145961 0.105458 -0.011246
66.760361 0.368387 -0.014145 5.601260 0.143583 0.104187 -0.000022
66.792603 0.373091 -0.010724 5.601489 0.141288 0.102943 0.011604
66.824844 0.377718 -0.007346 5.601888 0.138927 0.101605 0.009831
66.858063 0.382403 -0.003914 5.601941 0.136397 0.100115 -0.009149
66.890305 0.386866 -0.000632 5.601284 0.133915 0.098650 -0.028077
66.924500 0.391510 0.002796 5.599951 0.131241 0.097079 -0.049505
66.956741 0.395802 0.005978 5.597978 0.128716 0.095610 -0.067232
66.988983 0.400012 0.009112 5.595654 0.126271 0.094228 -0.070420
67.022202 0.404267 0.012296 5.593459 0.123874 0.092920 -0.056011
67.054443 0.408321 0.015345 5.592085 0.121665 0.091767 -0.025194
67.086685 0.412303 0.018359 5.592002 0.119480 0.090722 0.021664
67.120880 0.416445 0.021518 5.593699 0.116989 0.089644 0.071586
67.152138 0.420151 0.024372 5.596562 0.114457 0.088601 0.103187
67.184380 0.423884 0.027279 5.600277 0.111616 0.087425 0.118208
67.217598 0.427629 0.030233 5.604507 0.108534 0.086166 0.131746
67.249840 0.431162 0.033057 5.609067 0.105467 0.084894 0.141863
67.283058 0.434696 0.035923 5.614056 0.102300 0.083551 0.153063
67.315300 0.438024 0.038661 5.619306 0.099265 0.082219 0.162284
67.347542 0.441252 0.041353 5.624613 0.096297 0.080832 0.156350
67.380760 0.444477 0.044079 5.629773 0.093321 0.079410 0.149156
67.413979 0.447602 0.046757 5.634731 0.090426 0.077991 0.140178
67.446220 0.450542 0.049309 5.639014 0.087684 0.076571 0.116890
67.477486 0.453308 0.051739 5.642160 0.085079 0.075149 0.078002
67.511681 0.456238 0.054343 5.644081 0.082277 0.073604 0.034974
67.546852 0.459150 0.056967 5.644723 0.079431 0.072065 0.003986
67.579086 0.461730 0.059323 5.644386 0.076869 0.070617 -0.025804
67.611328 0.464227 0.061630 5.642891 0.074368 0.069059 -0.064461
67.645523 0.466785 0.064018 5.639956 0.071778 0.067300 -0.099394
67.677765 0.469116 0.066212 5.636137 0.069408 0.065555 -0.132854
67.711960 0.471504 0.068474 5.630626 0.066977 0.063646 -0.183384
67.745178 0.473742 0.070608 5.623500 0.064657 0.061797 -0.231478
67.777420 0.475840 0.072619 5.615286 0.062405 0.060046 -0.261814
67.810638 0.477923 0.074632 5.606100 0.060083 0.058309 -0.274242
67.842880 0.479870 0.076530 5.597095 0.057835 0.056695 -0.267885
67.874146 0.481686 0.078321 5.588861 0.055666 0.055185 -0.243944
67.907364 0.483541 0.080172 5.581272 0.053386 0.053619 -0.200228
67.939606 0.485267 0.081918 5.575414 0.051233 0.052110 -0.157940
67.972824 0.486973 0.083664 5.570731 0.049079 0.050560 -0.117602
68.005058 0.488559 0.085309 5.567593 0.047017 0.049061 -0.072459
68.038277 0.490123 0.086952 5.565892 0.044928 0.047529 -0.031273
68.069542 0.491530 0.088450 5.565437 0.042981 0.046107 0.001972
68.103737 0.492997 0.090038 5.566280 0.040807 0.044571 0.047420
68.135002 0.494270 0.091443 5.568678 0.038748 0.043185 0.103451
68.168221 0.495550 0.092887 5.573296 0.036533 0.041735 0.163909
68.201439 0.496755 0.094283 5.579701 0.034373 0.040316 0.207720
68.232704 0.497823 0.095552 5.586961 0.032377 0.039015 0.246227
68.265923 0.498889 0.096857 5.596057 0.030298 0.037672 0.284731
68.298164 0.499856 0.098079 5.605878 0.028351 0.036414 0.305994
68.330406 0.500760 0.099261 5.616077 0.026472 0.035193 0.308145
68.362640 0.501603 0.100404 5.626224 0.024603 0.033992 0.308224
68.395859 0.502407 0.101539 5.636713 0.022702 0.032772 0.305951
68.429077 0.503148 0.102633 5.646857 0.020889 0.031579 0.287592
68.460342 0.503790 0.103627 5.655551 0.019268 0.030480 0.253318
68.495514 0.504451 0.104702 5.663914 0.017473 0.029254 0.214182
68.527756 0.505001 0.105650 5.670372 0.015872 0.028136 0.175657
68.559021 0.505484 0.106533 5.675366 0.014355 0.027060 0.139503
68.592239 0.505944 0.107434 5.679674 0.012725 0.025913 0.117645
